Periodo,Problema,Título,Data,Link
24/06/2024,estoque,Gerente de estoque é preso em rodovia de Itápolis suspeito de furtar supermercado onde trabalha,07/09/2024 11:49,https://g1.globo.com/sp/bauru-marilia/noticia/2024/09/07/gerente-de-estoque-e-preso-em-rodovia-de-itapolis-suspeito-de-furtar-supermercado-onde-trabalha.ghtml
24/06/2024,termina,"Termina nesta terça prazo para candidatura em 300 vagas de emprego em supermercado, em Caraguatatuba",17/09/2024 10:08,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2024/09/17/termina-nesta-terca-prazo-para-candidatura-em-300-vagas-de-emprego-em-supermercado-em-caraguatatuba.ghtml
24/06/2024,acaba,Jovem tenta furtar 53 barras de chocolate após invadir supermercado e acaba preso em Presidente Prudente,26/07/2024 11:23,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2024/07/26/jovem-tenta-furtar-53-barras-de-chocolate-apos-invadir-supermercado-e-acaba-preso-em-presidente-prudente.ghtml
24/06/2024,acaba,"Homem esconde quase 4 kg de picanha furtada de supermercado dentro da bermuda, mas acaba preso em MG",28/08/2024 10:03,https://g1.globo.com/mg/zona-da-mata/noticia/2024/08/28/homem-esconde-quase-4-kg-de-picanha-furtada-de-supermercado-dentro-da-bermuda-mas-acaba-preso-em-mg.ghtml
24/06/2024,produto,Blitze flagram produtos e carnes vencidos e até com insetos em supermercados no ES,20/07/2024 15:59,https://g1.globo.com/es/espirito-santo/sul-es/noticia/2024/07/20/blitze-flagra-produtos-e-carnes-vencidos-e-ate-com-insetos-em-supermercados-no-es.ghtml
24/06/2024,preço,"Levantamento de preços aponta que cesta básica fica 4,57% mais barata nos supermercados de Presidente Prudente",16/07/2024 17:02,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2024/07/16/levantamento-de-precos-aponta-que-cesta-basica-fica-457percent-mais-barata-nos-supermercados-de-presidente-prudente.ghtml
24/06/2024,preço,"Cesta básica fica 0,93% mais barata em junho nos supermercados de Presidente Prudente, aponta pesquisa de preços",28/06/2024 16:29,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2024/06/28/cesta-basica-fica-093percent-mais-barata-em-junho-nos-supermercados-de-presidente-prudente-aponta-pesquisa-de-precos.ghtml
24/06/2024,produto,Quatro pessoas são presas em operação contra venda de produtos vencidos em supermercados no interior de SP,04/09/2024 17:25,https://g1.globo.com/sp/itapetininga-regiao/noticia/2024/09/04/quatro-pessoas-sao-presas-em-operacao-contra-venda-de-produtos-vencidos-em-supermercados-no-interior-de-sp.ghtml
24/06/2024,alimento,Quase 250 kg de alimentos impróprios para o consumo são apreendidos em 4 supermercados de Juiz de Fora,26/06/2024 06:57,https://g1.globo.com/mg/zona-da-mata/noticia/2024/06/25/quase-250-kg-de-alimentos-improprios-para-o-consumo-sao-apreendidos-em-4-supermercados-de-juiz-de-fora.ghtml
24/06/2024,acaba,"Mulher furta picanha, Nutella e balas Fini e acaba presa em Vila Velha, ES",11/09/2024 14:36,https://g1.globo.com/es/espirito-santo/noticia/2024/09/11/mulher-furta-picanha-nutella-e-balas-fini-e-acaba-presa-em-vila-velha-es.ghtml
24/06/2024,busca,Região nobre de Cuiabá atrai moradores em busca de qualidade de vida,01/07/2024 12:37,https://g1.globo.com/mt/mato-grosso/especial-publicitario/plaenge-empreendimentos/plaenge/noticia/2024/06/26/regiao-nobre-de-cuiaba-atrai-moradores-em-busca-de-qualidade-de-vida.ghtml
24/06/2024,compra,Uber é condenada pela Justiça após motorista furtar compras de duas passageiras em São Luís,26/07/2024 16:16,https://g1.globo.com/ma/maranhao/noticia/2024/07/26/uber-e-condenada-pela-justica-apos-motorista-furtar-compras-de-duas-passageiras-em-sao-luis.ghtml
24/06/2024,fila,Venda de ingresso para show de Paul McCartney em Florianópolis tem fila até o subsolo e bota para guardar lugar,26/06/2024 21:14,https://g1.globo.com/sc/santa-catarina/noticia/2024/06/26/venda-ingresso-paul-mccartney-florianopolis-fila.ghtml
24/06/2024,chuva,Câmera mostra momento em que parte do telhado de mercado desaba após forte chuva na Bahia,08/08/2024 10:54,https://g1.globo.com/ba/bahia/noticia/2024/08/08/parte-do-telhado-de-supermercado-desaba-apos-forte-chuva-na-regiao-metropolitana-de-salvador.ghtml
24/06/2024,compra,"VÍDEO: Mercado pega fogo no Centro, em Uberlândia; causa pode ter sido curto-circuito em caixa de compras",05/08/2024 09:12,https://g1.globo.com/mg/triangulo-mineiro/noticia/2024/08/05/video-mercado-pega-fogo-no-centro-em-uberlandia-causa-pode-ter-sido-curto-circuito-em-caixa-de-compras.ghtml
24/06/2024,produto,"VÍDEO: Rede de mercados lavava produtos inundados pela enchente em Eldorado do Sul para vender em outra cidade, diz polícia",03/07/2024 18:09,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2024/07/03/video-rede-de-mercados-lavava-produtos-inundados-pela-enchente-em-eldorado-do-sul-para-vender-em-outra-cidade-diz-policia.ghtml
24/06/2024,disparada,"Após disparada, preço da cesta básica recua e atinge menor valor do ano em Campinas",12/08/2024 15:01,https://g1.globo.com/sp/campinas-regiao/noticia/2024/08/12/apos-disparada-preco-da-cesta-basica-recua-e-atinge-menor-valor-do-ano-em-campinas.ghtml
24/06/2024,dispara,Preço da cesta básica em Campinas 'dispara' e atinge maior valor da série histórica,11/07/2024 06:49,https://g1.globo.com/sp/campinas-regiao/noticia/2024/07/11/preco-da-cesta-basica-em-campinas-dispara-e-atinge-maior-valor-da-serie-historica.ghtml
24/06/2024,preço,"Pelo segundo mês consecutivo, preço da batata tem alta de mais de 20% em Piracicaba; entenda",27/07/2024 18:21,https://g1.globo.com/sp/piracicaba-regiao/noticia/2024/07/27/pelo-segundo-mes-consecutivo-preco-da-batata-tem-alta-de-mais-de-20percent-em-piracicaba-entenda.ghtml
24/06/2024,busca,"'Foi um recomeço', 'não penso em voltar', 'a gente faz nosso lar': os venezuelanos que cruzam país em busca de nova vida no Brasil",21/07/2024 05:31,https://g1.globo.com/rr/roraima/noticia/2024/07/21/foi-um-recomeco-nao-penso-em-voltar-a-gente-faz-nosso-lar-os-venezuelanos-que-cruzam-pais-em-busca-de-nova-vida-no-brasil.ghtml
24/06/2024,preço,Levantamento de preços aponta terceira deflação consecutiva na cesta básica em Pres. Prudente,13/08/2024 14:25,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2024/08/13/levantamento-de-precos-aponta-terceira-deflacao-consecutiva-na-cesta-basica-em-presidente-prudente.ghtml
23/09/2024,interditado,Supermercado é interditado por risco de desabamento,29/11/2024 10:48,https://g1.globo.com/ce/ceara/noticia/2024/11/29/supermercado-e-interditado-por-risco-de-desabamento.ghtml
23/09/2024,estoque,Incêndio atinge estoque de supermercado em Santos; VÍDEO,24/09/2024 18:32,https://g1.globo.com/sp/santos-regiao/noticia/2024/09/24/incendio-atinge-estoque-de-supermercado-em-santos-video.ghtml
23/09/2024,chuva,"Estrutura de supermercado desaba sobre 26 veículos estacionados durante forte chuva, em Presidente Venceslau",08/11/2024 10:16,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2024/11/08/estrutura-de-supermercado-desaba-sobre-veiculos-estacionados-durante-forte-chuva-em-presidente-venceslau.ghtml
23/09/2024,comida,"Gerente de supermercado levava comida para suspeito de matá-la mesmo após separação, diz delegado",20/11/2024 06:32,https://g1.globo.com/go/goias/noticia/2024/11/20/gerente-de-supermercado-levava-comida-para-suspeito-de-mata-la-mesmo-apos-separacao-diz-delegado.ghtml
23/09/2024,compra,"Carro desgovernado atinge sete motocicletas, três automóveis e dois carrinhos de compras em supermercado na Bahia",08/10/2024 16:44,https://g1.globo.com/ba/bahia/noticia/2024/10/07/carro-desgovernado-atinge-veiculos-em-juazeiro.ghtml
23/09/2024,produto,"Latas de cerveja, refrigerante e doces: suspeito de furtar produtos em supermercado é detido em Divinópolis",02/12/2024 17:05,https://g1.globo.com/mg/centro-oeste/noticia/2024/12/02/latas-de-cerveja-refrigerante-e-doces-suspeito-de-furtar-produtos-em-supermercado-e-detido-em-divinopolis.ghtml
23/09/2024,termina,"Tentativa de assalto a supermercado termina em troca de tiros, suspeito morto e vigilante ferido, em Belém",22/10/2024 22:26,https://g1.globo.com/pa/para/noticia/2024/10/22/tentativa-de-assalto-a-supermercado-termina-em-troca-de-tiros-em-belem.ghtml
23/09/2024,prateleira,"Homem invade supermercado, derruba várias prateleiras e causa prejuízo de quase R$ 10 mil em MG; VÍDEO",11/11/2024 11:32,https://g1.globo.com/mg/zona-da-mata/noticia/2024/11/11/homem-invade-supermercado-derruba-varias-prateleiras-e-causa-prejuizo-de-quase-r-10-mil-em-mg-video.ghtml
23/09/2024,produto,"Energéticos, sucos e refrigerantes: homem é preso após tentar furtar R$ 2 mil em produtos de supermercado em Divinópolis",22/10/2024 12:16,https://g1.globo.com/mg/centro-oeste/noticia/2024/10/22/energeticos-sucos-e-refrigerantes-homem-e-preso-apos-tentar-furtar-r-2-mil-em-produtos-de-supermercado-em-divinopolis.ghtml
23/09/2024,compra,VÍDEO: Estudante montado a cavalo faz compras em supermercado e até para em caixa junto com o animal para pagar,10/12/2024 12:48,https://g1.globo.com/go/goias/noticia/2024/12/10/video-estudante-montado-a-cavalo-faz-compras-em-supermercado-e-ate-para-em-caixa-junto-com-o-animal-para-pagar.ghtml
23/09/2024,fila,Jovem de 23 anos denuncia injúria racial em fila de supermercado em Salvador: 'como chama uma pessoa de macaco na Bahia?',02/10/2024 12:31,https://g1.globo.com/ba/bahia/noticia/2024/10/02/denuncia-racismo-mercado-salvador.ghtml
23/09/2024,compra,Polícia identifica grupo suspeito de invadir sistema de supermercado e criar 'vouchers' para compras; prejuízo é de cerca de R$ 300 mil,28/10/2024 20:11,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2024/10/28/policia-identifica-grupo-suspeito-de-invadir-sistema-de-supermercado-e-criar-vouchers-para-compras-prejuizo-e-de-cerca-de-r-300-mil.ghtml
23/09/2024,produto,"Morte de cinco pessoas em batida na BR-116, jovens flagrados com produtos furtados de supermercado e resgate de teiú: Veja as notícias mais lidas da semana",16/11/2024 20:39,https://g1.globo.com/mg/grande-minas/noticia/2024/11/16/morte-de-cinco-pessoas-em-batida-na-br-116-jovens-flagrados-com-produtos-furtados-de-supermercado-e-resgate-de-teiu-veja-as-noticias-mais-lidas-da-semana.ghtml
23/09/2024,compra,Polícia investiga se supermercados compraram carne de abatedouro ilegal em Natal,29/10/2024 12:33,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2024/10/29/policia-investiga-se-supermercados-compraram-carne-de-abatedouro-ilegal-em-natal.ghtml
23/09/2024,produto,Mais de 200 produtos fora da validade são encontrados em dois supermercados de Macapá,07/12/2024 12:04,https://g1.globo.com/ap/amapa/noticia/2024/12/07/mais-de-200-produtos-fora-da-validade-sao-encontrados-em-dois-supermercados-de-macapa.ghtml
23/09/2024,chuva,"Chuva alaga casas, supermercados e shopping em Uberaba; árvores caíram e ruas ficaram destruídas",26/10/2024 18:36,https://g1.globo.com/mg/triangulo-mineiro/noticia/2024/10/26/chuva-alaga-casas-supermercados-e-shopping-em-uberaba-arvores-cairam-e-ruas-ficaram-destruidas.ghtml
23/09/2024,aumento,‘Ouro líquido’: aumento do preço do azeite faz supermercados colocarem proteção antifurto nas garrafas do produto,28/10/2024 14:31,https://g1.globo.com/fantastico/noticia/2024/10/27/ouro-liquido-aumento-do-preco-do-azeite-faz-supermercados-colocarem-protecao-antifurto-nas-garrafas-do-produto.ghtml
23/09/2024,comida,Procon encontra mais de 200 kg de sabão em pó com indícios de falsificação e quase 32 kg de comida vencida em supermercados,13/11/2024 09:16,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2024/11/12/fiscalizacao-procon.ghtml
23/09/2024,busca,Polícia faz busca e apreensão contra suspeitos de roubo e venda de dados de empresas; uma das vítimas é uma rede de supermercados do MA,06/11/2024 16:32,https://g1.globo.com/ma/maranhao/noticia/2024/11/06/operacao-investiga-grupo-suspeito-de-roubo-e-venda-de-dados-de-empresas-em-sl-uma-das-vitimas-seria-grande-rede-de-supermercados-do-ma.ghtml
23/09/2024,compra,Homem é preso em flagrante após efetuar compras e utilizar falsos comprovantes de PIX em Lagarto,04/12/2024 14:39,https://g1.globo.com/se/sergipe/noticia/2024/12/04/homem-e-preso-em-flagrante-apos-efetuar-compras-e-utilizar-falsos-comprovantes-de-pix-em-lagarto.ghtml
23/09/2024,termina,"Mulher de 42 anos morre atropelada por ônibus no terminal integrado de passageiros de Abreu e Lima, no Grande Recife",15/11/2024 12:50,https://g1.globo.com/pe/pernambuco/noticia/2024/11/15/mulher-de-42-anos-morre-atropelada-por-onibus-no-terminal-integrado-de-passageiros-de-abreu-e-lima-no-grande-recife.ghtml
23/09/2024,itens,Pesquisa do Procon encontra variação de 67% em itens para a Ceia de Natal,09/12/2024 12:44,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2024/12/09/pesquisa-do-procon-encontra-variacao-de-67percent-em-itens-para-a-ceia-de-natal.ghtml
23/09/2024,alimento,"Solange Almeida grava DVD em show com participações de Taty Girl, João Gomes e Elba Ramalho; ingresso é kg de alimento",25/11/2024 15:10,https://g1.globo.com/ce/ceara/noticia/2024/11/25/solange-almeida-grava-dvd-em-show-com-participacoes-de-taty-girl-joao-gomes-e-elba-ramalho-ingresso-e-kg-de-alimento.ghtml
23/09/2024,vazia,Dupla é presa após furto de caixas com garrafas de bebidas vazias em MG; dona de bar foi detida por receptação,08/11/2024 09:35,https://g1.globo.com/mg/sul-de-minas/noticia/2024/11/08/dupla-e-presa-apos-furto-de-cascos-de-bebida-vazios-em-ipuiuna-mg-dona-de-bar-e-detida-por-receptacao.ghtml
23/09/2024,temporal,Temporal provoca estragos e deixa bairros sem energia em cidades na região de Sorocaba,11/10/2024 20:57,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2024/10/11/temporal-provoca-estragos-e-deixa-bairros-sem-energia-em-cidades-na-regiao-de-sorocaba.ghtml
23/09/2024,compra,Produtores rurais do Mercosul reagem à decisão do Carrefour de parar de comprar carne do bloco: 'Atitude protecionista e equivocada',21/11/2024 19:20,https://g1.globo.com/economia/agronegocios/noticia/2024/11/21/produtores-rurais-do-mercosul-reagem-a-decisao-do-carrefour-de-parar-de-comprar-carne-do-bloco.ghtml
23/09/2024,disparada,VÍDEO: Boi derruba dono e foge em disparada pelas ruas de cidade em Goiás,19/11/2024 18:00,https://g1.globo.com/go/goias/noticia/2024/11/19/video-boi-derruba-dono-e-foge-em-disparada-pelas-ruas-de-cidade-em-goias.ghtml
23/09/2024,compra,"'Quase 100% da carne comprada pelo Carrefour França é produzida na França', diz gigante do varejo após declaração polêmica de CEO",25/11/2024 14:51,https://g1.globo.com/economia/agronegocios/noticia/2024/11/21/quase-100percent-da-carne-comprada-pelo-carrefour-franca-e-produzida-na-franca-diz-gigante-do-varejo-apos-fala-polemica-de-ceo.ghtml
23/09/2024,preço,Mudanças climáticas e redução da oferta impactam preço do café no Brasil e no mundo,26/09/2024 21:59,https://g1.globo.com/jornal-nacional/noticia/2024/09/26/mudancas-climaticas-e-reducao-da-oferta-impactam-preco-do-cafe-no-brasil-e-no-mundo.ghtml
23/09/2024,alimento,Entidade arrecada alimentos para cestas básicas de Natal em Bauru; veja com ajudar,13/11/2024 08:42,https://g1.globo.com/sp/bauru-marilia/noticia/2024/11/13/entidade-arrecada-alimentos-para-cestas-basicas-de-natal-em-bauru-veja-com-ajudar.ghtml
23/12/2024,compra,Funcionárias de supermercado atacadista são presas por 'falsa compra' em Cuiabá,27/02/2025 11:28,https://g1.globo.com/mt/mato-grosso/noticia/2025/02/27/funcionarias-de-supermercado-atacadista-sao-presas-por-falsa-compra-em-cuiaba.ghtml
23/12/2024,produto,Mais de 20 produtos impróprios para consumo são apreendidos em supermercado de Manaus,14/01/2025 10:48,https://g1.globo.com/am/amazonas/noticia/2025/01/14/mais-de-20-produtos-improprios-para-consumo-sao-apreendidos-em-supermercado-de-manaus.ghtml
23/12/2024,chuva,VÍDEO: parte de teto de supermercado desaba durante chuva com granizo em Barueri,30/12/2024 21:38,https://g1.globo.com/sp/sao-paulo/noticia/2024/12/30/parte-de-teto-de-supermercado-desaba-durante-chuva-com-granizo-em-barueri-grande-sp.ghtml
23/12/2024,alimento,"Ratos, baratas e armazenamento inadequado de alimentos: MPDFT investiga irregularidades sanitárias do supermercado Tatico",12/02/2025 19:09,https://g1.globo.com/df/distrito-federal/noticia/2025/02/12/ratos-baratas-e-armazenamento-inadequado-de-alimentos-mpdft-investiga-irregularidades-sanitarias-do-supermercado-tatico.ghtml
23/12/2024,falta,Homem agride com pá gerente de supermercado em MT: veja o que se sabe e o que falta saber,20/01/2025 10:44,https://g1.globo.com/mt/mato-grosso/noticia/2025/01/20/homem-agride-com-pa-gerente-de-supermercado-em-mt-veja-o-que-se-sabe-e-o-que-falta-saber.ghtml
23/12/2024,chuva,"Por conta das fortes chuvas, marquise de supermercado cai na Zona Oeste do Rio; bolsões d'água afetam toda a cidade",09/01/2025 19:58,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/01/09/por-conta-das-fortes-chuvas-marquise-de-supermercado-cai-na-zona-oeste-do-rio-bolsoes-dagua-afetam-toda-a-cidade.ghtml
23/12/2024,preço,Por que o preço dos ovos nos EUA disparou e até os supermercados estão racionando suas compras,24/02/2025 17:14,https://g1.globo.com/economia/agronegocios/noticia/2025/02/20/por-que-o-preco-dos-ovos-nos-eua-disparou-e-ate-os-supermercados-estao-racionando-suas-compras.ghtml
23/12/2024,chuva,"VÍDEO: granizo toma conta de ruas de Barueri, Grande SP, após forte chuva",30/12/2024 18:00,https://g1.globo.com/sp/sao-paulo/noticia/2024/12/30/video-granizo-toma-conta-de-ruas-de-barueri-grande-sp-apos-forte-chuva.ghtml
23/12/2024,preço,"Preço dos ovos deverá continuar alto por mais dois meses, dizem produtores",18/02/2025 19:26,https://g1.globo.com/economia/agronegocios/noticia/2025/02/18/preco-dos-ovos-devera-continuar-alto-por-mais-dois-meses-estima-associacao.ghtml
23/12/2024,compra,"'Café fake': saiba diferenciar café e pó sabor café na prateleira, para não errar nas compras",13/02/2025 12:33,https://g1.globo.com/economia/agronegocios/noticia/2025/02/13/cafe-fake-saiba-diferenciar-cafe-e-po-sabor-cafe-na-prateleira-para-nao-errar-nas-compras.ghtml
23/12/2024,produto,"Canadá, México e China anunciam tarifas sobre produtos americanos, uma retaliação às sobretaxas impostas pelos EUA",04/03/2025 20:14,https://g1.globo.com/jornal-nacional/noticia/2025/03/04/canada-mexico-e-china-anunciam-tarifas-sobre-produtos-americanos-uma-retaliacao-as-sobretaxas-impostas-pelos-eua.ghtml
23/12/2024,crise,"Em meio à 'crise dos ovos', americanos adotam criação de galinhas como alternativa",14/02/2025 03:00,https://g1.globo.com/economia/agronegocios/noticia/2025/02/14/em-meio-a-crise-dos-ovos-americanos-adotam-criacao-de-galinhas-como-alternativa.ghtml
23/12/2024,produto,Lula diz que caixa de ovo por R$ 40 é um 'absurdo' e que cobrará de empresários que não falte produto dentro do Brasil,20/02/2025 09:25,https://g1.globo.com/politica/noticia/2025/02/20/lula-atribui-alta-dos-alimentos-a-problemas-climaticos-e-diz-que-tera-reuniao-com-empresarios-sobre-valor-no-mercado-interno.ghtml
23/12/2024,preço,Frutas para a ceia: veja o que esperar dos preços,02/01/2025 14:39,https://g1.globo.com/economia/agronegocios/noticia/2021/12/10/frutas-para-a-ceia-veja-o-que-esperar-dos-precos.ghtml
23/12/2024,compra,Ladrão atrai dono de disk bebidas para emboscada e compra bitcoins com dinheiro da vítima em Uberaba,07/01/2025 09:27,https://g1.globo.com/mg/triangulo-mineiro/noticia/2025/01/07/ladrao-atrai-dono-de-disk-bebidas-para-emboscada-e-compra-bitcoins-com-dinheiro-da-vitima-em-uberaba.ghtml
23/12/2024,alimento,"Rui Costa, ministro da Casa Civil, fala em redução de imposto de importação de alimentos para controlar a inflação",24/01/2025 21:19,https://g1.globo.com/jornal-nacional/noticia/2025/01/24/rui-costa-ministro-da-casa-civil-fala-em-reducao-de-imposto-de-importacao-de-alimentos-para-controlar-a-inflacao.ghtml
23/12/2024,alagamento,Chuva forte com ventania e queda de granizo deixa parte da cidade de SP em atenção para alagamentos; mais de 40 mil ainda estão sem luz,08/01/2025 12:00,https://g1.globo.com/sp/sao-paulo/noticia/2025/01/07/chuva-forte-com-ventania-e-queda-de-granizo-deixa-parte-da-cidade-de-sp-em-atencao-para-alagamentos-479-mil-imoveis-estao-sem-luz.ghtml
23/12/2024,produto,Lula fala em 'educar' população para trocar produtos caros por similares: 'Povo não pode ser extorquido',06/02/2025 12:04,https://g1.globo.com/politica/noticia/2025/02/06/lula-fala-em-educar-populacao-para-trocar-produtos-caros-por-similares-o-povo-nao-pode-ser-extorquido.ghtml
23/12/2024,preço,Governo federal reúne ministros e empresários para discutir preço dos alimentos nesta quinta,06/03/2025 08:26,https://g1.globo.com/politica/noticia/2025/03/06/governo-federal-reune-ministros-e-empresarios-para-discutir-preco-dos-alimentos-nesta-quinta.ghtml
23/12/2024,dispara,Exportações de ovos brasileiros disparam em meio a crise de gripe aviária nos EUA,12/03/2025 17:42,https://g1.globo.com/economia/agronegocios/noticia/2025/03/12/exportacoes-de-ovos-brasileiros-disparam-em-meio-a-crise-de-gripe-aviaria-nos-eua.ghtml
23/12/2024,chuva,Capital paulista e cidades da Região Metropolitana contabilizam estragos deixados pela chuva forte e vendaval,08/01/2025 12:02,https://g1.globo.com/sp/sao-paulo/noticia/2025/01/08/capital-paulista-e-cidades-da-regiao-metropolitana-contabilizam-estragos-deixados-pela-chuva-forte-e-vendaval.ghtml
23/12/2024,compra,"Lula fala em ampliar crédito e diz que população 'não vai comprar dólar', 'vai comprar alimentos'",07/02/2025 13:56,https://g1.globo.com/politica/noticia/2025/02/07/lula-fala-em-ampliar-credito-e-diz-que-populacao-nao-vai-comprar-dolar-vi-comprar-alimentos.ghtml
23/12/2024,preço,Valor do diesel aumenta frete rodoviário e vai pesar no preço dos alimentos; entenda,09/02/2025 04:01,https://g1.globo.com/economia/noticia/2025/02/09/valor-do-diesel-aumenta-frete-rodoviario-e-vai-pesar-no-preco-dos-alimentos-entenda.ghtml
23/12/2024,preço,Inflação x vida real: por que os preços do dia a dia podem subir muito mais do que o IPCA,14/01/2025 21:36,https://g1.globo.com/economia/noticia/2025/01/13/inflacao-x-vida-real-por-que-os-precos-do-dia-a-dia-podem-subir-muito-mais-do-que-o-ipca.ghtml
23/12/2024,preço,"Brasil 'não terá tabelamento' de preços nem 'fiscal do Lula nos mercados', diz Rui após reunião no Planalto",24/01/2025 14:01,https://g1.globo.com/politica/noticia/2025/01/24/apos-reuniao-com-lula-ministros-falam-sobre-medidas-para-baixar-preco-de-alimentos.ghtml
23/12/2024,interditado,"Mercado é interditado, e polícia apreende duas toneladas de carnes impróprias para consumo na Baixada Fluminense",23/01/2025 21:08,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/01/23/mercado-e-interditado-na-baixada-fluminense.ghtml
23/12/2024,compra,5 razões para comprar sacos de lixo de qualidade,19/03/2025 10:42,https://g1.globo.com/sp/vale-do-paraiba-regiao/especial-publicitario/super-plast/noticia/2025/03/19/5-razoes-para-comprar-sacos-de-lixo-de-qualidade.ghtml
23/12/2024,busca,"Vc viu? Buscas por desaparecidos após queda de ponte, policial civil baleado em barbearia, promessas de Braide, virada do ano e outras notícias da semana no g1 MA",05/01/2025 10:58,https://g1.globo.com/ma/maranhao/noticia/2025/01/05/vc-viu-buscas-por-desaparecidos-apos-queda-de-ponte-policial-civil-baleado-em-barbearia-promessas-de-braide-virada-do-ano-e-outras-noticias-da-semana-no-g1-ma.ghtml
23/12/2024,dispara,"Preço do ovo dispara no ES, quase dobra em apenas um mês e chega a custar R$ 25 o pente com 30 unidades",19/02/2025 09:28,https://g1.globo.com/es/espirito-santo/agronegocios/noticia/2025/02/19/preco-do-ovo-dispara-no-es-quase-dobra-em-apenas-um-mes-e-chega-a-custar-r-25-o-pente-com-30-unidades.ghtml
23/12/2024,temporal,Procon notifica Enel por deixar milhares de consumidores no escuro após temporal de terça na Grande SP,09/01/2025 18:41,https://g1.globo.com/sp/sao-paulo/noticia/2025/01/09/procon-notifica-enel-por-deixar-milhares-de-consumidores-no-escuro-apos-temporal-de-terca-na-grande-sp.ghtml
23/12/2024,chuva,Último dia do ano deve ter chuva na maior parte do país,30/12/2024 21:47,https://g1.globo.com/jornal-nacional/noticia/2024/12/30/ultimo-dia-do-ano-deve-ter-chuva-na-maior-parte-do-pais.ghtml
23/12/2024,aumento,"Cesta básica tem leve queda em Rio Branco após iniciar ano com maior aumento em três meses, aponta Fecomércio",12/02/2025 09:00,https://g1.globo.com/ac/acre/noticia/2025/02/12/cesta-basica-tem-leve-queda-em-rio-branco-apos-iniciar-ano-com-maior-aumento-em-tres-meses-aponta-fecomercio.ghtml
23/12/2024,preço,"Governo cogita reduzir imposto de importação de alguns alimentos para baixar preços, diz Rui Costa",24/01/2025 14:25,https://g1.globo.com/economia/noticia/2025/01/24/governo-cogita-reduzir-imposto-de-importacao-de-alguns-alimentos-para-baixar-precos-diz-rui-costa.ghtml
23/12/2024,produto,Café é um dos produtos que têm pressionado os índices de inflação,04/02/2025 21:12,https://g1.globo.com/jornal-nacional/noticia/2025/02/04/cafe-e-um-dos-produtos-que-tem-pressionado-os-indices-de-inflacao.ghtml
23/12/2024,preço,Brasileiros comem carcaça de frango e espinha de porco para driblar o preço dos alimentos,12/03/2025 15:25,https://g1.globo.com/economia/agronegocios/noticia/2025/03/12/brasileiros-comem-carcaca-de-frango-e-espinha-de-porco-para-driblar-os-altos-precos-dos-alimentos.ghtml
23/12/2024,alagamento,"Chuva causa alagamentos e deixa pelo menos 30 pessoas desalojadas em Lavras, MG",27/01/2025 16:28,https://g1.globo.com/mg/sul-de-minas/noticia/2025/01/26/chuva-causa-transtornos-neste-domingo-no-sul-de-minas.ghtml
23/12/2024,preço,Café fica 50% mais caro ao consumidor em 12 meses até janeiro; preço deve continuar subindo,11/02/2025 12:10,https://g1.globo.com/economia/agronegocios/noticia/2025/02/11/cafe-fica-50percent-mais-caro-ao-consumidor-em-12-meses-ate-janeiro-preco-deve-continuar-subindo.ghtml
23/12/2024,aumento,"Puxada pelos preços da carne e do café, cesta básica começa o ano com maior aumento dos últimos três meses em Rio Branco",14/01/2025 20:17,https://g1.globo.com/ac/acre/noticia/2025/01/14/puxada-pelos-precos-da-carne-e-do-cafe-cesta-basica-comeca-o-ano-com-maior-aumento-dos-ultimos-tres-meses-em-rio-branco.ghtml
23/12/2024,quantidade,Leite e ovos mais caros e em menor quantidade: entenda por que produtores estão diminuindo oferta,02/01/2025 14:27,https://g1.globo.com/economia/agronegocios/noticia/2022/07/22/leite-e-ovos-mais-caros-e-em-menor-quantidade-entenda-por-que-produtores-estao-diminuindo-oferta.ghtml
23/12/2024,chuva,VÍDEO: morador flagra família de peixes 'invadindo' casa após chuvas em MT,20/01/2025 09:01,https://g1.globo.com/mt/mato-grosso/noticia/2025/01/20/video-morador-flagra-familia-de-peixes-invadindo-casa-apos-chuvas-em-mt.ghtml
23/12/2024,falta,"'Um aloprado destrói em 4 anos o que a gente fez em 20', diz Lula ao mencionar que faltam dois anos para o fim do mandato",05/02/2025 08:53,https://g1.globo.com/politica/noticia/2025/02/04/lula-diz-que-brasil-deve-ser-o-pais-da-educacao-e-nao-o-das-fake-news-e-da-cretinice.ghtml
23/12/2024,escassez,Escassez de trabalhadores atrasa obras e aumenta os custos na construção civil,22/03/2025 21:31,https://g1.globo.com/jornal-nacional/noticia/2025/03/22/escassez-de-trabalhadores-atrasa-obras-e-aumento-os-custos-na-construcao-civil.ghtml
