Periodo,Problema,Título,Data,Link
27/12/2021,abastecimento,Brasileiro mostra desabastecimento em supermercados e fila em bancos da Ucrânia,25/02/2022 16:47,https://g1.globo.com/fantastico/noticia/2022/02/25/brasileiro-mostra-desabastecimento-em-supermercados-e-fila-em-bancos-da-ucrania.ghtml
27/12/2021,produto,"Supermercados são autuados por venderem produtos vencidos, em João Pessoa",04/02/2022 10:06,https://g1.globo.com/pb/paraiba/noticia/2022/02/04/supermercado-sao-autuados-por-venderem-produtos-vencidos-em-joao-pessoa.ghtml
27/12/2021,medo,Entenda por que o medo da inflação pode gerar mais inflação nos supermercados,22/01/2022 21:48,https://g1.globo.com/jornal-nacional/noticia/2022/01/22/entenda-por-que-o-medo-da-inflacao-pode-gerar-mais-inflacao-nos-supermercados.ghtml
27/12/2021,covid-19,Veja supermercados que receberão pontos de vacinação contra a Covid-19 em Manaus,11/01/2022 20:59,https://g1.globo.com/am/amazonas/noticia/2022/01/11/veja-supermercados-que-receberao-pontos-de-vacinacao-contra-a-covid-19-em-manaus.ghtml
27/12/2021,preço,Preço dos ovos sobe nos supermercados de Palmas após alta dos insumos nas granjas,21/03/2022 09:29,https://g1.globo.com/to/tocantins/noticia/2022/03/20/alta-dos-insumos-provoca-reajuste-no-preco-dos-ovos-nos-supermercados-de-palmas.ghtml
27/12/2021,aumentam,"Após tragédia, aumentam denúncias de preços abusivos em supermercados de Petrópolis, diz Procon",09/03/2022 18:52,https://g1.globo.com/rj/regiao-serrana/noticia/2022/03/09/apos-tragedia-aumentam-denuncias-de-precos-abusivos-em-supermercados-de-petropolis-diz-procon.ghtml
27/12/2021,compra,"Supermercados são pontos de vacinação contra Covid em Manaus: 'como eu estava fazendo compras, aproveitei', diz estudante",13/01/2022 13:03,https://g1.globo.com/am/amazonas/noticia/2022/01/13/supermercados-sao-pontos-de-vacinacao-contra-covid-em-manaus-como-eu-estava-fazendo-compras-aproveitei-diz-estudante.ghtml
27/12/2021,preço,Altas nos preços do tomate e da batata impulsionam inflação nos supermercados em Presidente Prudente,12/03/2022 13:45,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/03/12/altas-nos-precos-do-tomate-e-da-batata-impulsionam-inflacao-nos-supermercados-em-presidente-prudente.ghtml
27/12/2021,produto,Quase três mil produtos vencidos são apreendidos em supermercados de duas cidades,25/02/2022 19:23,https://g1.globo.com/to/tocantins/noticia/2022/02/25/quase-tres-mil-produtos-vencidos-sao-apreendidos-em-supermercados-de-duas-cidades.ghtml
27/12/2021,preço,"Mamão, banana e laranja são os itens com as maiores diferenças de preços entre supermercados de Fortaleza",17/02/2022 18:42,https://g1.globo.com/ce/ceara/noticia/2022/02/17/mamao-banana-e-laranja-sao-os-itens-com-as-maiores-diferencas-de-precos-entre-supermercados-de-fortaleza.ghtml
27/12/2021,dispara,Alta do milho faz preço dos ovos 'dispararem' nas prateleiras dos supermercados no Sul de Minas,02/03/2022 14:45,https://g1.globo.com/mg/sul-de-minas/noticia/2022/03/02/alta-do-milho-faz-preco-dos-ovos-dispararem-nas-prateleiras-dos-supermercados-no-sul-de-minas.ghtml
27/12/2021,preço,"Preço do sal fica 33,81% mais caro e ajuda a ‘amargar’ inflação nos supermercados de Presidente Prudente",04/02/2022 18:08,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/02/04/preco-do-sal-fica-3381percent-mais-caro-e-ajuda-a-amargar-inflacao-nos-supermercados-de-presidente-prudente.ghtml
27/12/2021,logística,"Rede de supermercados faz mutirão de emprego com vagas para auxiliar de logística e repositor, em Curitiba",03/02/2022 07:21,https://g1.globo.com/pr/parana/noticia/2022/02/03/rede-de-supermercados-faz-mutirao-de-emprego-com-vagas-para-auxiliar-de-logistica-e-repositor-em-curitiba.ghtml
27/12/2021,racionamento,Jogador do RJ na Ucrânia cita corrida a postos de gasolina e supermercados: 'Já tem racionamento de comida',24/02/2022 18:27,https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/02/24/jogador-do-rj-na-ucrania-cita-corrida-a-postos-de-gasolina-e-supermercados-ja-tem-racionamento-de-comida.ghtml
27/12/2021,preço,"Mortadela, sabão e banana são os itens com maior variação de preços em supermercados de Fortaleza, segundo Procon",03/02/2022 07:04,https://g1.globo.com/ce/ceara/noticia/2022/01/31/mortadela-sabao-e-banana-sao-os-itens-com-maior-variacao-de-precos-em-supermercados-de-fortaleza-segundo-procon.ghtml
27/12/2021,preço,"Preços dos cortes bovinos ficarão estáveis no 1º trimestre de 2022, diz associação de supermercados de SP",07/02/2022 14:50,https://g1.globo.com/economia/agronegocios/noticia/2022/02/07/precos-dos-cortes-bovinos-ficarao-estaveis-no-1o-trimestre-de-2022-diz-associacao-de-supermercados-de-sp.ghtml
27/12/2021,preço,"Safra de grãos deve ser recorde no TO em 2022, mas preços de alimentos nos supermercados dependem do dólar",28/02/2022 07:05,https://g1.globo.com/to/tocantins/noticia/2022/02/28/safra-de-graos-deve-ser-recorde-no-to-em-2022-mas-precos-de-alimentos-nos-supermercados-dependem-do-dolar.ghtml
27/12/2021,covid-19,Confira o cronograma de vacinação contra Covid-19 durante o fim de semana em Palmas,26/03/2022 09:07,https://g1.globo.com/to/tocantins/noticia/2022/03/26/confira-o-cronograma-de-vacinacao-contra-covid-19-durante-o-fim-de-semana-em-palmas.ghtml
27/12/2021,covid-19,"Covid-19: com transmissão descontrolada, Uberaba proíbe eventos, competições esportivas e reduz a 50% lotações de supermercados, cinemas e igrejas",11/01/2022 09:41,https://g1.globo.com/mg/triangulo-mineiro/noticia/2022/01/11/covid-19-com-transmissao-descontrolada-uberaba-proibe-eventos-competicoes-esportivas-e-reduz-a-50percent-lotacoes-de-supermercados-cinemas-e-igrejas.ghtml
27/12/2021,aumento,"Apesar de queda no valor da cesta básica, pesquisa registra aumento de mais de 39% no preço do creme dental em supermercados",17/02/2022 17:42,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/02/17/apesar-de-queda-no-valor-da-cesta-basica-pesquisa-registra-aumento-de-mais-de-39percent-no-preco-do-creme-dental-em-supermercados.ghtml
27/12/2021,falta,Moradores de Kiev convivem com bombardeios e falta de itens básicos,23/03/2022 23:04,https://g1.globo.com/jornal-nacional/noticia/2022/03/23/moradores-de-kiev-convivem-com-bombardeios-e-falta-de-itens-basicos.ghtml
27/12/2021,compra,Promoção ‘Acelera Minha Vida Rondon’ está dando 1 Ford Ranger 4x4 e vales-compras no valor de R$ 2 mil,08/02/2022 10:55,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/especial-publicitario/supermercados-rondon/noticia/2022/02/08/promocao-acelera-minha-vida-rondon-esta-dando-1-ford-ranger-4x4-e-vales-compras-no-valor-de-r-2-mil.ghtml
27/12/2021,preço,"Com alta de 22%, preço da cebola impulsiona inflação da cesta básica em Presidente Prudente",14/01/2022 19:19,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/01/14/com-alta-de-22percent-preco-da-cebola-impulsiona-inflacao-da-cesta-basica-em-presidente-prudente.ghtml
27/12/2021,compra,População chega de madrugada e passa 7 horas em fila para comprar ovo mais barato em Teresina; vídeo,18/03/2022 09:35,https://g1.globo.com/pi/piaui/noticia/2022/03/18/populacao-chega-de-madrugada-e-passa-7-horas-em-fila-para-comprar-ovo-mais-barato-em-teresina-video.ghtml
27/12/2021,produto,Quase 280 kg de produtos impróprios para o consumo são descartados em operação do Procon em Paraty,24/03/2022 15:40,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/03/24/quase-280-kg-de-produtos-improprios-para-o-consumo-sao-descartados-em-operacao-do-procon-em-paraty.ghtml
27/12/2021,falta,"Jornalista brasileiro relata a falta de itens básicos para moradores de Kiev, capital da Ucrânia",01/03/2022 22:21,https://g1.globo.com/jornal-nacional/noticia/2022/03/01/jornalista-brasileiro-relata-a-falta-de-itens-basicos-para-moradores-de-kiev-capital-da-ucrania.ghtml
27/12/2021,alimento,"Vigilância apreende mais de 1 tonelada de alimentos vencidos e sem registro de fabricação em Franca, SP",12/02/2022 13:17,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2022/02/12/vigilancia-apreende-mais-de-1-tonelada-de-alimentos-vencidos-e-sem-registro-de-fabricacao-em-franca-sp.ghtml
28/03/2022,alimento,Como identificar se um alimento é orgânico no supermercado?,12/04/2022 20:37,https://g1.globo.com/economia/agronegocios/noticia/2022/02/16/como-identificar-se-um-alimento-e-organico-no-supermercado.ghtml
28/03/2022,produto,Jovem é preso furtando diversos produtos em supermercado de Barra Mansa,19/06/2022 13:39,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/06/19/homem-e-preso-furtando-diversos-produtos-em-supermercado-de-barra-mansa.ghtml
28/03/2022,produto,Trio suspeito de furtar produtos de supermercado é detido em Gravatá,14/05/2022 13:11,https://g1.globo.com/pe/caruaru-regiao/noticia/2022/05/14/trio-suspeito-de-furtar-produtos-de-supermercado-e-detido-em-gravata.ghtml
28/03/2022,produto,Mulher é presa por furtar diversos produtos em supermercado em Valença,20/05/2022 16:53,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/05/20/idosa-e-presa-por-furtar-diversos-produtos-em-supermercado-em-valenca.ghtml
28/03/2022,termina,Tiroteio em supermercado termina com caixa assassinada e vigilante ferido no ES,29/04/2022 15:24,https://g1.globo.com/es/espirito-santo/noticia/2022/01/15/criminosos-voltam-para-se-vingar-de-seguranca-e-caixa-de-supermercado-e-assassinada-no-es.ghtml
28/03/2022,tumulto,"VÍDEO: cebola a R$ 0,99 o quilo gera tumulto em supermercado do DF",02/05/2022 21:23,https://g1.globo.com/df/distrito-federal/noticia/2022/05/02/video-cebola-a-r-099-o-quilo-gera-tumulto-em-supermercado-do-df.ghtml
28/03/2022,produto,Idoso é preso com diversos produtos furtados de supermercado em Barra do Piraí,29/05/2022 10:21,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/05/29/idoso-e-preso-com-diversos-produtos-furtados-de-supermercado-em-barra-do-pirai.ghtml
28/03/2022,acaba,Suspeito de furtar supermercado rasga camisa de segurança e acaba preso em Presidente Prudente,30/05/2022 12:22,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/05/30/suspeito-de-furtar-supermercado-rasga-camisa-de-seguranca-e-acaba-preso-em-presidente-prudente.ghtml
28/03/2022,produto,Alimentos e produtos de limpeza vencidos são apreendidos pelo Procon em supermercado de Manaus,25/04/2022 19:05,https://g1.globo.com/am/amazonas/noticia/2022/04/25/alimentos-e-produtos-de-limpeza-vencidos-sao-apreendidos-pelo-procon-em-supermercado-de-manaus.ghtml
28/03/2022,produto,Alimentos e produtos de limpeza vencidos são apreendidos em supermercado da Zona Leste de Manaus,24/05/2022 09:33,https://g1.globo.com/am/amazonas/noticia/2022/05/24/alimentos-e-produtos-de-limpeza-vencidos-sao-apreendidos-em-supermercado-da-zona-leste-de-manaus.ghtml
28/03/2022,pânico,Vizinha relata momentos de pânico durante assalto de quadrilha mascarada a supermercado: 'Cena de filme',06/04/2022 10:25,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2022/04/06/vizinha-relata-momentos-de-panico-durante-assalto-de-quadrilha-mascarada-a-supermercado-cena-de-filme.ghtml
28/03/2022,acaba,Bombeiros tentam há 11 horas acabar com incêndio de grandes proporções em supermercado atacadista na Bahia,08/04/2022 20:13,https://g1.globo.com/ba/bahia/noticia/2022/04/08/bombeiros-tentam-ha-11-horas-acabar-com-incendio-de-grandes-proporcoes-em-supermercado-atacadista-na-bahia.ghtml
28/03/2022,chuva,"Supermercado tem 'cascata' de água, poças e baldes espalhados por corredores durante chuva em Cabo Frio; VÍDEO",02/05/2022 18:25,https://g1.globo.com/rj/regiao-dos-lagos/noticia/2022/05/02/supermercado-tem-cascata-de-agua-pocas-e-baldes-espalhados-por-corredores-durante-chuva-em-cabo-frio-video.ghtml
28/03/2022,interditado,Mais de 600 kg de carnes vencidas são apreendidos em supermercado de Porto Nacional; açougue foi interditado,20/04/2022 08:59,https://g1.globo.com/to/tocantins/noticia/2022/04/20/mais-de-600-kg-de-carnes-vencidas-sao-apreendidos-em-supermercado-de-porto-nacional-acougue-foi-interditado.ghtml
28/03/2022,falta,Quadrilha mascarada: o que se sabe e o que falta esclarecer sobre o assalto ao supermercado em Sorocaba,06/04/2022 13:03,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2022/04/05/quadrilha-mascarada-o-que-se-sabe-e-o-que-falta-esclarecer-sobre-o-assalto-ao-supermercado-em-sorocaba.ghtml
28/03/2022,busca,"Dona de supermercado destruído por incêndio em Uberlândia busca recomeço: 'não posso deixar morrer, faz parte da minha vida'",23/04/2022 15:12,https://g1.globo.com/mg/triangulo-mineiro/noticia/2022/04/23/dona-de-supermercado-destruido-por-incendio-em-uberlandia-busca-recomeco-nao-posso-deixar-morrer-faz-parte-da-minha-vida.ghtml
28/03/2022,defesa civil,"Estrutura de supermercado que pegou fogo no Bairro Dom Almir terá que ser demolida, segundo a Defesa Civil de Uberlândia",13/04/2022 21:00,https://g1.globo.com/mg/triangulo-mineiro/noticia/2022/04/13/estrutura-de-supermercado-que-pegou-fogo-no-bairro-dom-almir-tera-que-ser-demolida-segundo-a-defesa-civil-de-uberlandia.ghtml
28/03/2022,fila,Trabalhadores enfrentam fila para conseguir emprego em rede de supermercados em Vitória,13/04/2022 13:46,https://g1.globo.com/es/espirito-santo/noticia/2022/04/13/trabalhadores-enfrentam-fila-para-conseguir-emprego-em-rede-de-supermercados-em-vitoria.ghtml
28/03/2022,preço,"Preço da batata sobe 32,15% e 'puxa' inflação nos supermercados em Presidente Prudente",25/04/2022 14:43,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/04/25/preco-da-batata-sobe-3215percent-e-puxa-inflacao-nos-supermercados-em-presidente-prudente.ghtml
28/03/2022,covid-19,Mutirão contra a Covid-19 terá vacina em postos de saúde e supermercados da capital neste sábado (2),01/04/2022 19:31,https://g1.globo.com/ac/acre/noticia/2022/04/01/mutirao-contra-a-covid-19-tera-vacina-em-postos-de-saude-e-supermercados-da-capital-neste-sabado-2.ghtml
28/03/2022,preço,"Preço do kg da cebola apresenta alta de 82,39% nos supermercados de Presidente Prudente",27/05/2022 12:36,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/05/27/preco-do-kg-da-cebola-apresenta-alta-de-8239percent-nos-supermercados-de-presidente-prudente.ghtml
28/03/2022,alimento,Aplicativo mostra a grupos de trabalhos sociais quais supermercados têm alimentos para doar,19/04/2022 13:11,https://g1.globo.com/pe/pernambuco/noticia/2022/04/19/aplicativo-mostra-a-grupos-de-trabalhos-sociais-quais-supermercados-tem-alimentos-para-doar.ghtml
28/03/2022,compra,Deic de Sorocaba investiga esquema de compra de bebidas de empresa de fachada em supermercados,27/04/2022 15:24,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2022/04/27/deic-de-sorocaba-investiga-esquema-de-compra-de-bebidas-de-empresa-de-fachada-em-supermercados.ghtml
28/03/2022,termina,Justiça determina suspensão da venda de produtos com altos níveis de agrotóxicos em grande rede de supermercados,07/05/2022 12:47,https://g1.globo.com/ba/bahia/noticia/2022/05/07/justica-determina-suspensao-da-venda-de-produtos-com-altos-niveis-de-agrotoxicos-em-grande-rede-de-supermercados.ghtml
28/03/2022,produto,Informar validade de produtos em promoção nos supermercados deixa de ser obrigatório no AM,23/06/2022 12:35,https://g1.globo.com/am/amazonas/noticia/2022/06/23/informar-validade-de-produtos-em-promocao-nos-supermercados-deixa-de-ser-obrigatorio-no-am.ghtml
28/03/2022,preço,"Preços dos produtos sofrem alta de 10,26% nos supermercados de Fortaleza em maio, diz Procon",07/06/2022 18:33,https://g1.globo.com/ce/ceara/noticia/2022/06/07/precos-dos-produtos-sofrem-alta-de-1026percent-nos-supermercados-de-fortaleza-em-maio-diz-procon.ghtml
28/03/2022,preço,Saiba o motivo do preço do café torrado e moído ter subido mais de 50% nos supermercados,11/04/2022 10:25,https://g1.globo.com/mg/sul-de-minas/grao-sagrado/noticia/2022/04/11/saiba-o-motivo-do-preco-do-cafe-torrado-e-moido-ter-subido-mais-de-50percent-nos-supermercados.ghtml
28/03/2022,preço,"Preços dos produtos nos supermercados de Fortaleza sobem mais de 800% em um ano, aponta pesquisa do Procon",30/03/2022 17:37,https://g1.globo.com/ce/ceara/noticia/2022/03/30/precos-dos-produtos-nos-supermercados-de-fortaleza-sobem-mais-de-800percent-em-um-ano-aponta-pesquisa-do-procon.ghtml
28/03/2022,busca,Alta nos preços estimula busca por produtos próximos à data de validade nos supermercados de Ribeirão Preto,18/06/2022 08:50,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2022/06/18/alta-nos-precos-estimula-busca-por-produtos-proximos-a-data-de-validade-nos-supermercados-de-ribeirao-preto.ghtml
28/03/2022,preço,"Alho e queijo mussarela são os itens com maior variação de preços em supermercados de Fortaleza, diz Procon",03/05/2022 14:46,https://g1.globo.com/ce/ceara/noticia/2022/05/03/alho-e-queijo-mussarela-sao-os-itens-com-maior-variacao-de-precos-em-supermercados-de-fortaleza-diz-procon.ghtml
28/03/2022,preço,"Do quentão à paçoca: preços de produtos de festa junina variam até 150,3% em supermercados de Campinas, diz Procon",14/06/2022 06:57,https://g1.globo.com/sp/campinas-regiao/noticia/2022/06/14/do-quentao-a-pacoca-precos-de-produtos-de-festa-junina-variam-ate-1503percent-em-supermercados-de-campinas-diz-procon.ghtml
28/03/2022,preço,"Barra do Ceará e Carlito Pamplona são os bairros com menores preços nos supermercados em abril em Fortaleza, aponta Procon",03/05/2022 16:34,https://g1.globo.com/ce/ceara/noticia/2022/05/03/barra-do-ceara-e-carlito-pamplona-sao-os-bairros-com-menores-precos-nos-supermercados-em-abril-em-fortaleza-aponta-procon.ghtml
27/06/2022,alimento,Supermercado de Uberaba é flagrado com 40 kg de alimentos vencidos,29/06/2022 07:28,https://g1.globo.com/mg/triangulo-mineiro/noticia/2022/06/28/supermercado-de-uberaba-e-flagrado-com-40-kg-de-alimentos-vencidos.ghtml
27/06/2022,compra,Carrinho inteligente calcula valor da compra e recebe pagamentos em supermercado de Campinas; entenda,20/07/2022 13:57,https://g1.globo.com/sp/campinas-regiao/noticia/2022/07/20/carrinho-inteligente-calcula-valor-da-compra-e-recebe-pagamentos-em-supermercado-de-campinas-entenda.ghtml
27/06/2022,alimento,Suspeito de furtar alimentos em supermercado e repassar para empresário é preso no recôncavo,28/07/2022 15:25,https://g1.globo.com/ba/bahia/noticia/2022/07/28/suspeito-de-furtar-alimentos-em-supermercado-e-repassar-para-empresario-e-preso-no-reconcavo.ghtml
27/06/2022,produto,Mulher é presa após furtar produtos de higiene e alimentos em supermercado em Dracena,02/08/2022 19:00,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/08/02/mulher-e-presa-apos-furtar-produtos-de-higiene-e-alimentos-em-supermercado-em-dracena.ghtml
27/06/2022,fila,Mutirão para vagas de emprego em supermercado forma longas filas em Juiz de Fora,30/08/2022 11:51,https://g1.globo.com/mg/zona-da-mata/concursos-e-emprego/noticia/2022/08/30/mutirao-para-vagas-de-emprego-em-supermercado-forma-longas-filas-em-juiz-de-fora.ghtml
27/06/2022,fila,Homem filma por baixo da saia de cliente em fila de supermercado em Anápolis; vídeo,07/07/2022 15:55,https://g1.globo.com/go/goias/noticia/2022/07/07/homem-e-suspeito-de-filmar-por-baixo-da-saia-de-cliente-de-supermercado-em-anapolis-video.ghtml
27/06/2022,compra,Quadrilha furta loja em supermercado e usa carrinhos de compras para levar perfumes importados; vídeo,27/07/2022 07:16,https://g1.globo.com/sp/bauru-marilia/noticia/2022/07/27/quadrilha-furta-loja-em-supermercado-e-usa-carrinhos-de-compras-para-levar-perfumes-importados-video.ghtml
27/06/2022,produto,MP aciona rede de supermercado e marca de produtos alimentícios por irregularidades em lojas de Salvador,05/09/2022 15:53,https://g1.globo.com/ba/bahia/noticia/2022/09/02/mp-aciona-lojas-do-supermercado-hiperideal-por-irregularidades-sanitarias-em-salvador.ghtml
27/06/2022,compra,Polícia prende suspeito de furtar perfumes importados com carrinhos de compras em loja de supermercado; vídeo,27/07/2022 19:05,https://g1.globo.com/sp/bauru-marilia/noticia/2022/07/27/policia-prende-suspeito-de-furtar-perfumes-importados-com-carrinhos-de-compras-em-loja-de-supermercado-video.ghtml
27/06/2022,acaba,Inscrições em quase 300 vagas de emprego em supermercado de João Pessoa acabam em um mês,31/07/2022 18:49,https://g1.globo.com/pb/paraiba/noticia/2022/07/31/inscricoes-em-quase-300-vagas-de-emprego-em-supermercado-de-joao-pessoa-acabam-neste-domingo.ghtml
27/06/2022,compra,"Com menor poder de compra, moradores recorrem a cartão de crédito para pagar supermercado em Ribeirão Preto",05/09/2022 06:56,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2022/09/03/com-menor-poder-de-compra-moradores-recorrem-a-cartao-de-credito-para-pagar-supermercado-em-ribeirao-preto.ghtml
27/06/2022,corrida,"'Morreu nos meus braços', diz marido de mulher que sofreu descarga elétrica em alambrado de supermercado durante corrida",23/09/2022 09:07,https://g1.globo.com/sp/bauru-marilia/noticia/2022/09/23/morreu-nos-meus-bracos-diz-marido-de-mulher-que-sofreu-descarga-eletrica-em-alambrado-de-supermercado.ghtml
27/06/2022,compra,Idosa deve ser indenizada em R$ 8 mil após cair e quebrar o joelho enquanto fazia compras em supermercado,09/09/2022 07:09,https://g1.globo.com/go/goias/noticia/2022/09/08/idosa-deve-ser-indenizada-em-r-8-mil-apos-cair-e-quebrar-o-joelho-enquanto-fazia-compras-em-supermercado.ghtml
27/06/2022,preço,"Mais caro que gasolina, preço do litro do leite assusta o consumidor: 'Quase caí de costas quando entrei no supermercado'",01/07/2022 22:13,https://g1.globo.com/pr/parana/economia/noticia/2022/07/01/mais-caro-que-gasolina-preco-do-litro-do-leite-assusta-o-consumidor-quase-cai-de-costas-quando-entrei-no-supermercado.ghtml
27/06/2022,compra,Prefeitura de Diamante d'Oeste é condenada a pagar indenização de R$ 30 mil a indígenas impedidos de comprar comida em supermercado durante a pandemia,22/09/2022 12:15,https://g1.globo.com/pr/oeste-sudoeste/noticia/2022/09/22/prefeitura-de-diamante-doeste-e-condenada-a-pagar-indenizacao-de-r-30-mil-a-indigenas-impedidos-de-comprar-comida-em-supermercado-durante-a-pandemia.ghtml
27/06/2022,acaba,Por que supermercados britânicos estão acabando com etiquetas de validade de produtos,02/08/2022 15:29,https://g1.globo.com/economia/agronegocios/noticia/2022/08/02/por-que-supermercados-britanicos-estao-acabando-com-etiquetas-de-validade-de-produtos.ghtml
27/06/2022,preço,Preço do queijo e de outros derivados do leite sobe nos supermercados de Palmas,29/06/2022 21:18,https://g1.globo.com/to/tocantins/noticia/2022/06/29/preco-do-queijo-e-de-outros-derivados-do-leite-sobe-nos-supermercados-de-palmas.ghtml
27/06/2022,produto,Trio do Ceará é preso após ser flagrado com produtos furtados de supermercados em Natal,05/08/2022 20:14,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2022/08/05/trio-do-ceara-e-preso-apos-ser-flagrado-com-produtos-furtados-de-supermercados-em-natal.ghtml
27/06/2022,preço,"Frutas e verduras lideram maiores variações de preço nos supermercados de Fortaleza, diz Procon",30/06/2022 15:17,https://g1.globo.com/ce/ceara/noticia/2022/06/30/frutas-e-verduras-lideram-maiores-variacoes-de-preco-nos-supermercados-de-fortaleza-diz-procon.ghtml
27/06/2022,preço,Pesquisa de preços constata deflação de 12% no preço da muçarela em supermercados de Presidente Prudente,09/09/2022 09:23,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/09/09/pesquisa-de-precos-constata-deflacao-de-12percent-no-preco-da-mucarela-em-supermercados-de-presidente-prudente.ghtml
27/06/2022,produto,Supermercados de Fortaleza são autuados por 'publicidade enganosa' na venda de produtos similares a requeijão e manteiga,21/09/2022 20:55,https://g1.globo.com/ce/ceara/noticia/2022/09/21/supermercados-de-fortaleza-sao-autuados-por-publicidade-enganosa-na-venda-de-produtos-similares-a-requeijao-e-manteiga.ghtml
27/06/2022,aumento,"Média de preços mais barata nos supermercados de Fortaleza tem aumento de quase 6% em um mês, mostra Procon",02/08/2022 18:16,https://g1.globo.com/ce/ceara/noticia/2022/08/02/media-de-precos-mais-barata-nos-supermercados-de-fortaleza-tem-aumento-de-quase-6percent-em-um-mes-mostra-procon.ghtml
27/06/2022,produto,Ação apreende mais de 4 mil produtos vencidos e aplica 52 infrações em supermercados da capital e do interior,22/08/2022 21:12,https://g1.globo.com/to/tocantins/noticia/2022/08/22/acao-apreende-mais-de-4-mil-produtos-vencidos-e-aplica-52-infracoes-em-supermercados-da-capital-e-do-interior.ghtml
27/06/2022,preço,"Pesquisa de preços constata deflação de 17,98% no preço do frango resfriado inteiro em supermercados de Presidente Prudente",22/09/2022 08:23,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/09/22/pesquisa-de-precos-constata-deflacao-de-1798percent-no-preco-do-frango-resfriado-inteiro-em-supermercados-de-presidente-prudente.ghtml
27/06/2022,alimento,"Em setembro, Fumacense Alimentos é a empresa parceira da Campanha SuperAção",02/09/2022 14:13,https://g1.globo.com/sc/santa-catarina/especial-publicitario/grupo-ezos/grupo-ezos/noticia/2022/09/02/em-setembro-fumacense-alimentos-e-a-empresa-parceira-da-campanha-superacao.ghtml
27/06/2022,preço,"Preço de produtos de hortifruti tem diferença de até R$ 40, em João Pessoa, diz Procon-JP",03/08/2022 19:43,https://g1.globo.com/pb/paraiba/noticia/2022/08/03/preco-de-produtos-de-hortifruti-tem-diferenca-de-ate-r-40-em-joao-pessoa-diz-procon-jp.ghtml
27/06/2022,fila,Agência bancária é autuada pelo Procon por descumprir Lei das Filas em Manaus,03/08/2022 00:25,https://g1.globo.com/am/amazonas/noticia/2022/08/03/agencia-bancaria-e-autuada-pelo-procon-por-descumprir-lei-das-filas-em-manaus.ghtml
27/06/2022,preço,"Preço de cesta básica apresenta variação de 65,43% em João Pessoa, diz Procon",23/08/2022 21:38,https://g1.globo.com/pb/paraiba/noticia/2022/08/23/preco-de-cesta-basica-apresenta-variacao-de-6543percent-em-joao-pessoa-diz-procon.ghtml
27/06/2022,produto,Pesquisa do Procon-JP aponta o leite em pó como o produto que pode mais afetar a cesta básica,12/07/2022 19:54,https://g1.globo.com/pb/paraiba/noticia/2022/07/12/pesquisa-do-procon-jp-aponta-o-leite-ninho-como-o-produto-que-pode-mais-afetar-a-cesta-basica.ghtml
26/09/2022,alimento,Procon apreende quase meia tonelada de alimentos vencidos em supermercado de Goiânia,18/10/2022 10:34,https://g1.globo.com/go/goias/noticia/2022/10/18/procon-apreende-quase-meia-tonelada-de-alimentos-vencidos-em-supermercado-de-goiania.ghtml
26/09/2022,lotam,"VÍDEO: Ladrões invadem supermercado e lotam Kombi com carnes, bebidas e perfumes",21/10/2022 10:38,https://g1.globo.com/pr/norte-noroeste/noticia/2022/10/21/video-video-ladroes-invadem-supermercado-e-lotam-kombi-com-carnes-bebidas-e-perfumes.ghtml
26/09/2022,compra,Donos de supermercado são indiciados por comprarem carga furtada de ração de cachorro,24/10/2022 17:58,https://g1.globo.com/mt/mato-grosso/noticia/2022/10/24/donos-de-supermercado-sao-indiciados-por-comprar-carga-furtada-de-racao-de-cachorro.ghtml
26/09/2022,alimento,"Três pessoas são detidas após protesto por alimentos, em supermercado de João Pessoa",17/12/2022 18:55,https://g1.globo.com/pb/paraiba/noticia/2022/12/17/tres-pessoas-sao-detidas-apos-protesto-por-alimentos-em-supermercado-de-joao-pessoa.ghtml
